Test Name:,Pendulum Test 01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sample Rate:,100,Hz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Time,Static/Acceleration/X,Static/Acceleration/Y,Static/Acceleration/Z,Static/Angular Velocity/X,Static/Angular Velocity/Y,Static/Angular Velocity/Z,Static/Magnetic Field/X,Static/Magnetic Field/Y,Static/Magnetic Field/Z,Static/Orientation/Scalar,Static/Orientation/X,Static/Orientation/Y,Static/Orientation/Z,Static/Temperature/Scalar,Static/Pressure/Scalar,Upper/Acceleration/X,Upper/Acceleration/Y,Upper/Acceleration/Z,Upper/Angular Velocity/X,Upper/Angular Velocity/Y,Upper/Angular Velocity/Z,Upper/Magnetic Field/X,Upper/Magnetic Field/Y,Upper/Magnetic Field/Z,Upper/Orientation/Scalar,Upper/Orientation/X,Upper/Orientation/Y,Upper/Orientation/Z,Upper/Temperature/Scalar,Upper/Pressure/Scalar,Middle/Acceleration/X,Middle/Acceleration/Y,Middle/Acceleration/Z,Middle/Angular Velocity/X,Middle/Angular Velocity/Y,Middle/Angular Velocity/Z,Middle/Magnetic Field/X,Middle/Magnetic Field/Y,Middle/Magnetic Field/Z,Middle/Orientation/Scalar,Middle/Orientation/X,Middle/Orientation/Y,Middle/Orientation/Z,Middle/Temperature/Scalar,Middle/Pressure/Scalar,Lower/Acceleration/X,Lower/Acceleration/Y,Lower/Acceleration/Z,Lower/Angular Velocity/X,Lower/Angular Velocity/Y,Lower/Angular Velocity/Z,Lower/Magnetic Field/X,Lower/Magnetic Field/Y,Lower/Magnetic Field/Z,Lower/Orientation/Scalar,Lower/Orientation/X,Lower/Orientation/Y,Lower/Orientation/Z,Lower/Temperature/Scalar,Loewr/Pressure/Scalar,Hand/Acceleration/X,Hand/Acceleration/Y,Hand/Acceleration/Z,Hand/Angular Velocity/X,Hand/Angular Velocity/Y,Hand/Angular Velocity/Z,Hand/Magnetic Field/X,Hand/Magnetic Field/Y,Hand/Magnetic Field/Z,Hand/Orientation/Scalar,Hand/Orientation/X,Hand/Orientation/Y,Hand/Orientation/Z,Hand/Temperature/Scalar,Hand/Pressure/Scalar
s,m/s^2,m/s^2,m/s^2,rad/s,rad/s,rad/s,uT,uT,uT,nan,nan,nan,nan,deg C,kPa,m/s^2,m/s^2,m/s^2,rad/s,rad/s,rad/s,uT,uT,uT,nan,nan,nan,nan,deg C,kPa,m/s^2,m/s^2,m/s^2,rad/s,rad/s,rad/s,uT,uT,uT,nan,nan,nan,nan,deg C,kPa,m/s^2,m/s^2,m/s^2,rad/s,rad/s,rad/s,uT,uT,uT,nan,nan,nan,nan,deg C,kPa,m/s^2,m/s^2,m/s^2,rad/s,rad/s,rad/s,uT,uT,uT,nan,nan,nan,nan,deg C,kPa
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6919796458166236,-0.5512597395062513,-0.44322372283588335,0.14432544378764262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7431522564643129,-0.659617489762059,-0.060282267309715545,0.09483998991986449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31251644854711247,-0.5378770365655147,-0.583102879183425,0.5225066564628627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31251644854711247,-0.5378770365655147,-0.583102879183425,0.5225066564628627,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6871798049859295,-0.5512257983807543,-0.44865783844930207,0.1504680803958102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7428199162771553,-0.6584422782917269,-0.06686543144256231,0.10100454683824882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31377721993796803,-0.5336718725377982,-0.584713668430968,0.5242602812802053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31377721993796803,-0.5336718725377982,-0.584713668430968,0.5242602812802053,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6784449149179319,-0.5511770080128524,-0.4581648891223551,0.1612493374885615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7423079709675762,-0.6568937144409284,-0.07524181837249815,0.10866817013274861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31461726279401764,-0.5309565824980418,-0.5857920062722775,0.5253075064231425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31461726279401764,-0.5309565824980418,-0.5857920062722775,0.5253075064231425,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6722577305825497,-0.5510836699177357,-0.46443551205791744,0.1693372248517732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7417776408816862,-0.6563478280058522,-0.0794653671765254,0.11251270970205988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3151065806865988,-0.5291817444772636,-0.5864588079669364,0.5260605751451062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3151065806865988,-0.5291817444772636,-0.5864588079669364,0.5260605751451062,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6689484708465966,-0.5513368141454006,-0.46735798438456144,0.17352966095742825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7405819233146997,-0.6556654699620073,-0.08651663599851764,0.11897849410922964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3159480377562108,-0.5261482563859734,-0.5875739153608676,0.527352459234334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3159480377562108,-0.5261482563859734,-0.5875739153608676,0.527352459234334,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6644562214657186,-0.5522666595626609,-0.47084897056327946,0.17832879468134136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7392801397305354,-0.6549081585993565,-0.09375033837005603,0.1255842856590744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31674353288504564,-0.5233318500765073,-0.5885999273003693,0.5285326204521343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31674353288504564,-0.5233318500765073,-0.5885999273003693,0.5285326204521343,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6583927808170439,-0.5534949040415819,-0.4753935458459654,0.18483346996147643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7383856496523344,-0.6547533022142766,-0.09733819817779656,0.1288779890458413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3171593116723833,-0.5217832862257088,-0.5891048015421364,0.5292524551553822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3171593116723833,-0.5217832862257088,-0.5891048015421364,0.5292524551553822,0.0,0.0
